"","GEOID","NAME","B01003_001E","B01003_001M","geometry"
"1","3658497","Plandome Manor village, New York",665,112,list(list(c(-73.707596, -73.703957, -73.7045415765536, -73.701959, -73.698106, -73.696915, -73.696713, -73.696393, -73.688876, -73.687039, -73.687163, -73.687729, -73.693324, -73.694667, -73.689707, -73.689399, -73.6883, -73.688608, -73.693663, -73.694062, -73.694875, -73.695563, -73.698141, -73.700033, -73.7092670938078, -73.707596, 40.813622, 40.817433, 40.8192089068388, 40.819909, 40.820835, 40.818202, 40.817753, 40.81787, 40.820564, 40.818499, 40.817368, 40.816437, 40.813939, 40.812445, 40.813105, 
40.810138, 40.808936, 40.808821, 40.809903, 40.809779, 40.809516, 40.812097, 40.810348, 40.810492, 40.8096815628038, 40.813622)))
"2","3613233","Cedarhurst village, New York",7307,45,list(list(c(-73.735525, -73.736361, -73.734279, -73.733378, -73.731661, -73.731109, -73.730311, -73.727313, -73.724964, -73.72176, -73.717079, -73.718602, -73.720907, -73.721844, -73.725518, -73.727672, -73.73153, -73.732309, -73.733136, -73.73423, -73.734974, -73.737345, -73.735525, 40.629235, 40.632362, 40.633658, 40.633865, 40.630732, 40.630627, 40.630756, 40.631603, 40.62973, 40.627803, 40.624733, 40.621627, 40.619695, 40.618961, 40.617166, 40.621063, 40.61832, 40.619546, 40.620837, 40.622606, 
40.623792, 40.628687, 40.629235)))
"3","3611902","Camillus village, New York",1316,179,list(list(c(-76.318255, -76.317766, -76.31778, -76.315856, -76.315878, -76.315263, -76.313285, -76.312874, -76.310127, -76.305543, -76.305628, -76.300052, -76.299935, -76.300838, -76.302015, -76.307798, -76.31146, -76.313622, -76.316096, -76.316842, -76.315519, -76.318465, -76.318255, 43.038342, 43.038487, 43.038946, 43.040638, 43.040862, 43.04139, 43.041721, 43.042539, 43.043452, 43.043621, 43.042338, 43.041763, 43.040454, 43.03935, 43.038353, 43.035894, 43.032386, 43.034163, 43.033119, 43.033755, 
43.035707, 43.036583, 43.038342)))
"4","3624867","Fabius village, New York",357,89,list(list(c(-75.993324, -75.977877, -75.977671, -75.977392, -75.990442, -75.991905, -75.993324, 42.838367, 42.839155, 42.835566, 42.830677, 42.829985, 42.834265, 42.838367)))
"5","3679499","West Carthage village, New York",1632,312,list(list(c(-75.632097, -75.629393, -75.626566, -75.624989, -75.621151, -75.614314, -75.614573, -75.613046, -75.609156, -75.603629, -75.621063, -75.624474, -75.626117, -75.628691, -75.631456, -75.635026, -75.629448, -75.634798, -75.631412, -75.635566, -75.632097, 43.985863, 43.983889, 43.983146, 43.984059, 43.981144, 43.979192, 43.978459, 43.975685, 43.97447, 43.971327, 43.960971, 43.965026, 43.964266, 43.966218, 43.964826, 43.967661, 43.971146, 43.977589, 43.980272, 43.983763, 43.985863)))
"6","3611704","Caledonia village, New York",2385,248,list(list(c(-77.875701, -77.869896, -77.860076, -77.858507, -77.854286, -77.853609, -77.850549, -77.850765, -77.84046, -77.840788, -77.840019, -77.840033, -77.840421, -77.841295, -77.844007, -77.8702, -77.870158, -77.870349, -77.874439, -77.875701, 42.983903, 42.983682, 42.987963, 42.98788, 42.987915, 42.985379, 42.985353, 42.981059, 42.980931, 42.96588, 42.965863, 42.964607, 42.965047, 42.965215, 42.965274, 42.96564, 42.967771, 42.972296, 42.980465, 42.983903)))
"7","3678663","Waterville village, New York",1748,240,list(list(c(-75.394968, -75.36683, -75.366504, -75.365719, -75.373518, -75.382455, -75.393447, -75.394634, -75.394968, 42.936909, 42.938626, 42.934599, 42.924218, 42.923645, 42.923201, 42.922522, 42.934155, 42.936909)))
"8","3679081","Wellsburg village, New York",440,140,list(list(c(-76.74072, -76.739834, -76.734396, -76.731287, -76.727977, -76.722529, -76.721539, -76.721536, -76.725257, -76.726731, -76.7283643213311, -76.7295735474483, -76.7307568339931, -76.731148, -76.732706, -76.733826, -76.735317, -76.742193, -76.74072, 42.023051, 42.02358, 42.019492, 42.017949, 42.017126, 42.016923, 42.013965, 42.009079, 42.009421, 42.006211, 42.0015183428009, 42.0015280263566, 42.0015375021865, 42.005444, 42.005376, 42.012381, 42.016838, 42.022117, 42.023051)))
"9","3646239","Mayville village, New York",1355,230,list(list(c(-79.521378, -79.515862, -79.508842, -79.499961, -79.494789, -79.49293, -79.489731, -79.487813, -79.485872, -79.484111, -79.483739, -79.487358, -79.488754, -79.493193, -79.493044, -79.493753, -79.494102, -79.495683, -79.492965, -79.493499, -79.488508, -79.488806, -79.490451, -79.493187, -79.497774, -79.50039, -79.504965, -79.506511, -79.509339, -79.50595, -79.520982, -79.520056, -79.521378, 42.258042, 42.26215, 42.267429, 42.260832, 42.26459, 42.263262, 42.260858, 42.262283, 42.260949, 
42.259675, 42.259308, 42.258045, 42.256626, 42.254118, 42.251457, 42.249981, 42.246206, 42.243732, 42.2397, 42.23803, 42.233547, 42.233339, 42.232117, 42.234083, 42.239297, 42.237567, 42.241015, 42.239838, 42.241856, 42.24446, 42.255551, 42.256263, 42.258042)))
"10","3631830","Hammond village, New York",269,76,list(list(c(-75.702801, -75.695888, -75.692048, -75.684213, -75.691072, -75.698637, -75.702801, 44.441796, 44.45439, 44.453286, 44.451047, 44.438363, 44.440554, 44.441796)))
"11","3660829","Red Creek village, New York",746,227,list(list(c(-76.732013, -76.71392, -76.713571, -76.71336, -76.712825, -76.731305, -76.732013, 43.255693, 43.256543, 43.250056, 43.249288, 43.241842, 43.241163, 43.255693)))
"12","3675627","Tully village, New York",985,166,list(list(c(-76.122081, -76.121862, -76.11918, -76.119362, -76.114698, -76.11485, -76.102748, -76.101558, -76.121031, -76.121352, -76.113567, -76.114429, -76.116564, -76.116226, -76.122111, -76.122081, 42.799959, 42.801152, 42.80137, 42.803274, 42.803531, 42.804852, 42.805579, 42.791888, 42.790909, 42.793358, 42.793775, 42.801126, 42.801, 42.797811, 42.799016, 42.799959)))
"13","3626880","Fort Johnson village, New York",510,193,list(list(c(-74.250591, -74.243563, -74.227316, -74.224811, -74.224433, -74.220571, -74.222114, -74.223117, -74.228031, -74.233122, -74.234157, -74.241742, -74.250072, -74.24978, -74.250197, -74.249203, -74.250591, 42.966615, 42.965257, 42.96157, 42.960655, 42.957262, 42.956913, 42.953833, 42.954725, 42.955404, 42.953666, 42.953927, 42.954573, 42.954462, 42.960177, 42.963256, 42.964346, 42.966615)))
"14","3639309","Kensington village, New York",1445,272,list(list(c(-73.733075, -73.731902, -73.72946, -73.727431, -73.724648, -73.724421, -73.721877, -73.722133, -73.716775, -73.715908, -73.714006, -73.712835, -73.710434, -73.709498, -73.712034, -73.7134, -73.721619, -73.726757, -73.729727, -73.730587, -73.73245, -73.733075, 40.793339, 40.793494, 40.795001, 40.795348, 40.795676, 40.794496, 40.7948, 40.793944, 40.794624, 40.794787, 40.795221, 40.795148, 40.795162, 40.793007, 40.793048, 40.792456, 40.791308, 40.790722, 40.791022, 40.790182, 40.792499, 
40.793339)))
"15","3618047","Cooperstown village, New York",2034,236,list(list(c(-74.947044, -74.943738, -74.938283, -74.924449, -74.924051, -74.915889, -74.914128, -74.916041, -74.916329, -74.92677, -74.930186, -74.941447, -74.9454, -74.947044, 42.705103, 42.705955, 42.707233, 42.710585, 42.710613, 42.704836, 42.703514, 42.689884, 42.689905, 42.690683, 42.690968, 42.691879, 42.692059, 42.705103)))
"16","3655376","Oriskany Falls village, New York",655,144,list(list(c(-75.474139, -75.465981, -75.461233, -75.457196, -75.456499, -75.467389, -75.469158, -75.470057, -75.474139, 42.938192, 42.942515, 42.943816, 42.944912, 42.932882, 42.932761, 42.933797, 42.934602, 42.938192)))
